image_name,BoxesString
004663_1.png,92 28 104 42
006726_1.png,85 83 95 90
001896_1.png,101 64 113 76
007652_1.png,5 14 15 24
007200_1.png,6 38 14 45
005882_1.png,75 77 82 85
001520_1.png,19 41 27 49
003204_1.png,2 85 18 99
006543_1.png,13 111 20 121
002278_1.png,70 13 81 22
006888_1.png,66 79 72 85
003298_1.png,106 27 110 31
009815_1.png,43 24 49 32
003437_1.png,96 93 108 107
002867_1.png,49 3 62 17
006919_1.png,29 66 33 70
009908_1.png,107 95 113 101;73 12 79 18;2 9 10 19
001306_1.png,62 114 71 122
002404_1.png,19 70 32 81
000155_1.png,113 72 123 83
005285_1.png,103 108 112 119
004174_1.png,97 51 107 59
003330_1.png,116 8 120 12
005913_1.png,65 8 70 12
005818_1.png,79 54 83 58
009449_1.png,10 69 24 79
009886_1.png,9 10 17 21
008728_1.png,19 4 32 16
001013_1.png,6 67 14 73
001967_1.png,60 39 66 46
003354_1.png,98 59 107 68
009130_1.png,22 27 30 37
007758_1.png,36 8 41 12
007232_1.png,61 98 67 104
007973_1.png,56 86 64 94
005102_1.png,75 82 81 88
006862_1.png,29 83 38 92
003203_1.png,9 106 14 111
005433_1.png,33 7 38 13
003791_1.png,114 51 122 59
002532_1.png,67 52 79 63
004798_1.png,5 7 15 13
005979_1.png,11 77 18 88
004703_1.png,83 55 93 66
005752_1.png,83 116 87 120
008170_1.png,70 116 74 120
007208_1.png,65 68 72 76
004139_1.png,71 41 76 46
005330_1.png,78 28 87 36
003941_1.png,112 115 119 121
002666_1.png,111 64 117 70
006696_1.png,54 55 65 63
004901_1.png,33 25 43 36
003471_1.png,41 13 46 19
008770_1.png,70 35 75 39
007129_1.png,75 110 82 119
000203_1.png,77 111 87 125
005462_1.png,76 7 83 13
009836_1.png,26 24 33 31
007615_1.png,75 53 80 58
002226_1.png,97 71 105 80
004814_1.png,99 64 105 71
005000_1.png,74 50 79 54
009627_1.png,71 45 75 49
000372_1.png,23 77 33 86
004925_1.png,93 114 102 122
009401_1.png,8 33 12 38
005184_1.png,94 107 105 117
001792_1.png,6 50 14 58
008543_1.png,61 77 69 85
002189_1.png,82 86 91 99
005018_1.png,22 63 26 68
004934_1.png,67 8 74 15
004052_1.png,48 81 53 86
006698_1.png,35 5 43 15
008726_1.png,53 112 61 124
000942_1.png,61 8 66 12
003378_1.png,101 108 112 116
001130_1.png,51 34 64 46
002105_1.png,78 56 86 64
007076_1.png,71 82 79 95
002974_1.png,34 115 41 121
002419_1.png,82 94 90 105
004609_1.png,53 111 64 121
004785_1.png,99 44 103 48
001209_1.png,80 34 90 46
000751_1.png,70 68 77 77
000807_1.png,63 10 72 17
002636_1.png,100 61 107 69
001883_1.png,73 7 83 16
009693_1.png,53 111 62 123
003662_1.png,10 110 14 114
000674_1.png,79 5 88 15
002683_1.png,61 71 70 79
000687_1.png,39 60 44 65
005806_1.png,110 17 118 24
008198_1.png,109 60 115 66
001866_1.png,6 27 14 37
009164_1.png,114 45 122 53
007940_1.png,9 63 14 68
002633_1.png,22 72 30 80
001891_1.png,29 47 37 54
006185_1.png,88 27 93 32
005999_1.png,18 106 24 112
007024_1.png,13 113 22 123
007699_1.png,53 115 61 121
004583_1.png,43 94 51 99
009671_1.png,34 81 41 88
002384_1.png,110 112 117 117
004416_1.png,7 15 13 21
002950_1.png,48 97 54 106
001479_1.png,116 81 120 85
007383_1.png,77 39 81 43
002976_1.png,34 88 45 101
005209_1.png,14 6 22 14
007164_1.png,31 67 39 76
007417_1.png,12 27 21 38
006702_1.png,49 53 60 64
006612_1.png,42 75 53 86
004054_1.png,62 78 66 82
001253_1.png,55 112 62 122
006547_1.png,46 83 50 87
000001_1.png,41 7 47 13
008700_1.png,86 59 95 68
006520_1.png,24 70 28 75
001781_1.png,106 52 110 56
004648_1.png,7 115 13 121
001712_1.png,14 103 19 108
006136_1.png,59 24 65 29
004154_1.png,69 116 74 120
001915_1.png,24 108 29 112
002027_1.png,63 42 69 47
004670_1.png,99 113 110 123
005190_1.png,48 59 55 65
004231_1.png,26 36 40 50
004653_1.png,45 113 56 123
000262_1.png,46 63 55 73
001788_1.png,114 59 122 67
001680_1.png,5 97 15 108
000185_1.png,73 92 80 99
001200_1.png,45 52 53 61
008366_1.png,33 43 38 48
005560_1.png,63 31 72 41
004889_1.png,32 48 39 56
001264_1.png,18 59 22 63
004298_1.png,34 80 38 84
008668_1.png,49 50 57 58
005988_1.png,35 42 46 53
001715_1.png,115 6 121 14
006730_1.png,73 32 85 40
004220_1.png,40 107 54 121
007515_1.png,7 92 13 98
008701_1.png,71 112 78 120
006785_1.png,67 94 76 103
008087_1.png,74 114 82 122
002215_1.png,14 58 20 64
000112_1.png,28 11 35 19
007821_1.png,67 114 72 119
002826_1.png,83 60 96 74
006987_1.png,63 20 67 25
008313_1.png,15 113 28 123
000029_1.png,104 104 114 113
001849_1.png,4 36 16 46
004646_1.png,37 110 49 121
006177_1.png,59 28 70 41
001487_1.png,8 15 12 19
005587_1.png,80 24 90 33
004899_1.png,113 73 123 85
006711_1.png,114 74 122 82
007392_1.png,115 64 121 70
006359_1.png,68 113 77 123
005129_1.png,114 5 122 15
005225_1.png,35 99 40 104
005132_1.png,66 110 75 117
002975_1.png,59 101 66 108
001973_1.png,102 97 106 102
000671_1.png,41 114 55 122
003190_1.png,21 47 29 53
007091_1.png,8 97 14 103
008027_1.png,36 10 40 14
003982_1.png,22 82 26 86
007834_1.png,105 59 112 66
005427_1.png,80 73 96 82
003244_1.png,62 70 69 74
008601_1.png,28 26 35 33
003884_1.png,96 7 102 13
001678_1.png,5 65 15 76
003221_1.png,42 85 54 97
000400_1.png,18 115 24 121
000503_1.png,46 73 56 83
002773_1.png,22 47 27 53
008593_1.png,31 89 36 94
005329_1.png,46 66 58 76
004987_1.png,90 59 100 71
002952_1.png,39 56 51 67
007524_1.png,116 93 120 97
001053_1.png,46 46 55 58
001977_1.png,55 5 64 15
005810_1.png,38 83 43 89
003240_1.png,48 62 52 66
008010_1.png,103 32 116 43
003735_1.png,89 62 97 69
008075_1.png,85 92 90 97
005826_1.png,21 8 28 16
004758_1.png,90 99 96 105
005927_1.png,6 71 14 83
007155_1.png,98 111 110 123
004844_1.png,84 38 90 44
001614_1.png,49 106 58 116
007448_1.png,15 56 26 67
001819_1.png,28 83 37 93
005287_1.png,65 38 69 43
008451_1.png,69 16 75 21
003381_1.png,53 67 62 80
002409_1.png,44 47 51 53
008696_1.png,106 39 119 47
009831_1.png,81 23 92 34
004259_1.png,50 75 56 82
006646_1.png,52 30 57 36
005603_1.png,95 114 102 122
007922_1.png,47 69 54 77
002350_1.png,41 58 49 67
009711_1.png,24 12 32 19
003731_1.png,112 98 117 103
001171_1.png,24 62 32 72
007942_1.png,35 92 39 96
005990_1.png,7 32 16 44
006087_1.png,61 91 71 101
005866_1.png,20 70 28 79
000601_1.png,18 38 31 51
006038_1.png,90 33 95 40
002029_1.png,109 106 115 113
001036_1.png,3 65 17 78
009967_1.png,63 107 65 111;46 22 52 26;114 0 120 4
006991_1.png,53 72 59 78
000313_1.png,87 83 91 87
000444_1.png,79 92 84 97
004389_1.png,42 106 48 111
007070_1.png,52 46 56 51
005547_1.png,87 104 95 115
005033_1.png,7 41 13 48
005499_1.png,58 7 66 13
009719_1.png,29 51 41 63
001241_1.png,67 91 75 99
003647_1.png,116 96 120 100
006602_1.png,111 7 125 18
000053_1.png,102 9 106 13
004545_1.png,107 6 117 14
002585_1.png,113 57 121 65
004279_1.png,78 68 84 74
009538_1.png,32 73 39 80
004002_1.png,116 100 120 106
002971_1.png,31 65 40 75
003091_1.png,87 115 92 121
007827_1.png,115 8 121 12
007415_1.png,82 48 90 56
007745_1.png,42 44 52 55
000816_1.png,114 6 122 14
000281_1.png,109 22 113 26
009096_1.png,90 39 100 49
007673_1.png,96 93 109 108
007385_1.png,94 109 101 116
009030_1.png,115 115 120 121
006876_1.png,115 22 121 30
005713_1.png,60 65 68 74
009339_1.png,80 113 87 123
005288_1.png,106 74 120 83
006054_1.png,114 101 122 109
000823_1.png,90 27 101 38
005953_1.png,101 93 106 98
005890_1.png,84 8 88 12
001850_1.png,68 25 78 35
004179_1.png,23 116 27 120
001493_1.png,69 113 75 118
002010_1.png,73 70 84 82
004237_1.png,71 89 81 99
009150_1.png,112 59 116 64
009064_1.png,95 112 106 122
001593_1.png,98 7 104 13
000499_1.png,76 8 80 12
007012_1.png,30 46 41 57
005099_1.png,75 83 79 87
003419_1.png,10 7 15 13
001639_1.png,6 46 14 56
002875_1.png,72 48 78 54
004304_1.png,27 52 35 59
004715_1.png,62 71 67 76
009373_1.png,36 106 42 111
000011_1.png,114 21 122 27
001276_1.png,21 62 30 74
009883_1.png,29 43 36 49
006058_1.png,106 82 110 86
000442_1.png,35 16 41 22
001783_1.png,61 91 67 97
006074_1.png,23 68 29 74
001862_1.png,74 107 82 115
008811_1.png,80 26 85 32
002088_1.png,11 100 17 108
001959_1.png,58 45 63 50
007795_1.png,8 103 12 108
009915_1.png,17 89 27 98;1 22 11 30
006808_1.png,42 16 57 28
006184_1.png,65 48 71 56
008186_1.png,86 107 91 111
009116_1.png,100 103 108 110
004358_1.png,107 8 113 12
000646_1.png,71 20 80 26
009272_1.png,77 104 83 110
008840_1.png,69 5 83 21
000476_1.png,24 21 34 29
005977_1.png,72 11 76 15
007087_1.png,111 5 125 15
002956_1.png,81 19 90 27
001155_1.png,106 85 121 98
000401_1.png,23 25 32 32
002917_1.png,48 80 55 90
004528_1.png,6 97 15 108
008640_1.png,9 23 16 30
003038_1.png,93 5 103 15
000280_1.png,97 5 106 15
004538_1.png,104 7 111 14
007310_1.png,54 38 59 44
005689_1.png,114 49 122 61
001878_1.png,116 79 120 85
003169_1.png,115 7 121 13
002121_1.png,113 60 123 70
006008_1.png,6 83 20 94
006117_1.png,48 116 52 120
007418_1.png,9 46 13 50
003057_1.png,7 71 13 77
000143_1.png,15 40 25 51
007253_1.png,99 40 110 51
001923_1.png,87 36 93 42
005193_1.png,42 95 46 99
006396_1.png,39 88 43 93
001360_1.png,112 39 123 50
004032_1.png,38 99 49 111
005566_1.png,114 8 121 15
000022_1.png,116 40 120 44
008433_1.png,70 6 82 21
004570_1.png,9 5 20 15
003931_1.png,114 57 122 62
007592_1.png,42 116 46 120
000529_1.png,57 78 62 86
004768_1.png,73 7 79 13
001684_1.png,89 98 102 113
006601_1.png,113 81 123 90
004796_1.png,55 103 67 117
002568_1.png,65 106 70 111
002734_1.png,26 25 35 35
003568_1.png,19 83 27 91
003803_1.png,24 101 33 111
008708_1.png,5 97 15 105
008325_1.png,114 71 122 79
002304_1.png,89 82 94 87
003956_1.png,45 39 51 47
006747_1.png,75 103 81 110
001246_1.png,7 39 13 49
009360_1.png,112 92 116 96
003896_1.png,76 109 87 119
000643_1.png,7 64 13 71
002238_1.png,82 36 87 41
002747_1.png,6 82 14 89
002877_1.png,18 83 24 89
009914_1.png,39 101 43 107;72 90 80 98;56 0 64 6
006821_1.png,91 104 103 117
009038_1.png,91 29 98 36
005353_1.png,79 44 90 53
004783_1.png,9 5 22 15
007078_1.png,47 35 63 50
002759_1.png,114 53 122 63
000857_1.png,66 53 76 64
004915_1.png,101 116 105 120
005467_1.png,102 85 111 93
006643_1.png,6 15 14 24
009931_1.png,22 115 26 123;86 104 92 108;108 72 112 76
004838_1.png,86 6 93 14
001279_1.png,113 62 122 70
003685_1.png,101 113 114 123
005312_1.png,21 100 27 109
004572_1.png,11 114 22 122
000279_1.png,55 88 65 103
003660_1.png,101 27 114 37
000526_1.png,76 63 82 70
002908_1.png,45 47 55 55
002671_1.png,82 95 86 99
003985_1.png,114 35 122 42
003331_1.png,49 6 63 14
004684_1.png,112 110 116 114
009935_1.png,110 83 122 87;109 67 115 73;0 12 3 18
004676_1.png,72 66 83 79
009680_1.png,110 84 117 90
001321_1.png,9 41 17 48
009764_1.png,105 96 110 100
001771_1.png,41 57 46 62
002577_1.png,44 93 52 105
008428_1.png,97 8 111 21
004717_1.png,108 68 115 75
001205_1.png,101 91 110 101
008359_1.png,110 34 122 45
002709_1.png,6 6 15 14
003943_1.png,112 81 120 90
009184_1.png,5 73 15 84
002465_1.png,16 8 30 22
008717_1.png,8 10 13 14
007995_1.png,26 35 38 48
007763_1.png,19 113 24 118
009032_1.png,59 86 66 96
007397_1.png,33 71 46 81
003417_1.png,67 26 72 31
001837_1.png,42 112 54 124
001101_1.png,16 7 22 13
003142_1.png,19 83 28 92
007069_1.png,94 56 98 61
008707_1.png,77 58 88 71
003611_1.png,102 15 113 23
001168_1.png,36 40 40 44
009478_1.png,111 115 117 121
008546_1.png,34 102 42 112
003530_1.png,4 19 16 31
000463_1.png,20 36 28 44
008865_1.png,101 6 110 15
003130_1.png,14 106 18 110
008723_1.png,41 6 49 14
006762_1.png,4 3 16 17
001695_1.png,5 82 15 94
005832_1.png,16 99 25 108
008856_1.png,78 17 84 22
001074_1.png,103 93 113 102
007589_1.png,44 89 52 97
009178_1.png,47 111 60 123
005759_1.png,103 114 112 122
008879_1.png,80 91 85 96
003674_1.png,38 61 48 68
005816_1.png,115 89 120 94
009117_1.png,72 80 78 86
001212_1.png,103 58 115 70
006810_1.png,111 36 125 49
000493_1.png,4 97 16 107
003256_1.png,42 12 47 16
000190_1.png,44 8 50 16
000974_1.png,42 8 47 14
000207_1.png,18 111 30 122
003952_1.png,6 27 14 36
008807_1.png,5 34 15 44
003789_1.png,13 113 22 123
002434_1.png,8 115 12 121
005696_1.png,28 46 39 57
003011_1.png,65 32 76 42
009369_1.png,73 113 83 123
005484_1.png,114 106 122 114
008924_1.png,110 23 120 32
002526_1.png,83 56 88 61
008352_1.png,77 90 82 95
004495_1.png,50 98 57 104
002068_1.png,96 87 104 96
005472_1.png,11 108 19 117
002896_1.png,67 62 73 70
007625_1.png,33 50 43 60
005867_1.png,115 13 121 19
007730_1.png,111 21 125 33
000005_1.png,81 40 90 48
001029_1.png,105 112 115 124
005706_1.png,90 11 97 19
004511_1.png,6 99 14 111
009541_1.png,105 55 111 61
005092_1.png,84 71 91 79
008259_1.png,46 95 51 100
008084_1.png,15 58 23 66
003811_1.png,25 47 30 51
001620_1.png,32 74 36 78
003410_1.png,27 37 33 43
004996_1.png,113 53 123 62
003438_1.png,102 67 111 75
000659_1.png,24 5 33 15
005858_1.png,76 65 83 76
006039_1.png,50 75 62 86
004322_1.png,11 42 18 48
001197_1.png,88 114 94 122
006585_1.png,89 45 103 58
005993_1.png,12 84 25 96
004556_1.png,107 34 111 38
002851_1.png,9 72 22 83
000522_1.png,107 5 117 15
002860_1.png,35 115 44 121
009471_1.png,21 75 28 81
000870_1.png,67 30 75 37
002107_1.png,72 79 79 87
007551_1.png,19 5 27 15
002482_1.png,6 93 14 101
007760_1.png,46 88 57 98
003724_1.png,110 99 114 104
000956_1.png,11 87 19 96
004382_1.png,66 5 76 15
002890_1.png,34 6 40 13
009964_1.png,105 118 117 126;112 52 118 58;20 2 24 6
009550_1.png,35 96 43 102
001037_1.png,7 7 13 13
002435_1.png,93 34 99 40
006186_1.png,6 109 14 122
005692_1.png,26 34 35 43
002696_1.png,65 78 77 86
007407_1.png,113 116 117 120
004143_1.png,99 40 104 47
001261_1.png,21 19 28 24
000129_1.png,108 52 119 60
003021_1.png,16 115 22 121
001536_1.png,113 4 123 16
006409_1.png,113 87 123 97
009024_1.png,113 35 123 45
000013_1.png,8 18 19 29
003765_1.png,73 17 77 21
005886_1.png,67 94 79 103
008232_1.png,20 42 27 49
003707_1.png,112 105 124 117
009621_1.png,79 81 85 86
005206_1.png,114 108 122 113
000213_1.png,83 110 91 119
003115_1.png,23 63 28 68
004908_1.png,105 90 109 94
003399_1.png,115 33 121 39
000318_1.png,40 60 45 65
006155_1.png,51 6 61 17
007304_1.png,91 48 96 52
006037_1.png,109 30 113 35
003557_1.png,85 22 90 26
006892_1.png,63 37 75 49
002712_1.png,30 37 37 44
002485_1.png,7 69 13 78
007195_1.png,114 20 122 28
006163_1.png,8 101 12 106
002541_1.png,9 105 18 116
004209_1.png,107 101 112 107
004535_1.png,38 71 47 81
005961_1.png,33 34 38 38
008950_1.png,15 75 21 81
008495_1.png,7 70 14 75
002881_1.png,116 21 120 26
007257_1.png,113 75 118 80
005611_1.png,78 111 92 124
000221_1.png,68 35 75 43
002167_1.png,97 62 110 75
003495_1.png,18 3 30 17
004227_1.png,113 75 123 83
009278_1.png,26 78 32 87
009685_1.png,64 110 70 118
001454_1.png,6 41 14 50
000939_1.png,14 40 22 47
000163_1.png,90 70 98 82
006134_1.png,42 33 50 42
007056_1.png,35 100 47 113
007776_1.png,56 87 62 93
008475_1.png,3 9 17 23
007937_1.png,115 27 121 33
000959_1.png,86 49 101 63
001019_1.png,57 108 62 113
002558_1.png,5 103 15 110
000975_1.png,72 15 84 28
008422_1.png,3 79 17 93
001125_1.png,56 48 69 57
001605_1.png,32 6 41 14
006356_1.png,63 80 67 84
005895_1.png,51 75 58 83
007132_1.png,102 82 107 87
001182_1.png,44 111 52 119
005553_1.png,32 88 36 92
005066_1.png,7 112 13 118
007504_1.png,113 39 123 50
002000_1.png,42 81 46 86
009233_1.png,13 62 18 67
006005_1.png,57 76 65 83
000986_1.png,19 53 23 58
006682_1.png,79 64 92 76
005063_1.png,83 8 87 12
006508_1.png,93 88 104 96
002301_1.png,11 9 26 23
008421_1.png,12 7 19 13
008304_1.png,77 98 85 106
007235_1.png,62 81 68 86
001944_1.png,45 94 52 103
003934_1.png,98 4 111 16
006835_1.png,47 62 52 68
002711_1.png,5 14 15 24
005907_1.png,5 65 15 73
004187_1.png,85 8 89 12
002360_1.png,5 113 15 123
005260_1.png,95 40 102 51
008764_1.png,116 51 120 55
009728_1.png,8 97 12 101
000240_1.png,11 68 18 77
001581_1.png,107 99 111 104
009328_1.png,100 105 110 118
005952_1.png,75 4 89 16
000398_1.png,108 6 114 14
001829_1.png,113 27 123 37
000865_1.png,56 43 70 57
000831_1.png,40 17 49 25
005671_1.png,68 16 76 24
008261_1.png,28 107 32 111
000046_1.png,116 61 120 65
005936_1.png,96 47 107 57
005435_1.png,46 5 56 15
006552_1.png,79 51 88 58
005201_1.png,100 113 108 123
002454_1.png,114 101 122 109
004183_1.png,83 114 90 121
009008_1.png,91 34 97 41
006447_1.png,98 42 103 47
007906_1.png,66 47 74 53
008966_1.png,60 7 70 17
006969_1.png,33 9 42 18
003744_1.png,54 71 68 84
007204_1.png,74 88 78 92
008996_1.png,88 42 95 50
009612_1.png,12 85 20 95
009900_1.png,77 121 81 127;20 80 24 84;58 33 62 37
008613_1.png,76 15 82 24
006205_1.png,38 96 46 103
003675_1.png,53 91 60 97
006040_1.png,30 30 38 42
002947_1.png,62 113 71 123
003835_1.png,101 83 106 88
003979_1.png,113 112 123 124
008861_1.png,90 102 96 108
008230_1.png,14 74 22 82
007900_1.png,12 35 18 42
003877_1.png,8 69 14 75
007270_1.png,18 105 26 114
007184_1.png,10 45 21 54
008166_1.png,105 77 114 87
002367_1.png,45 77 60 93
000236_1.png,34 65 47 78
008962_1.png,48 75 52 79
004607_1.png,110 41 115 47
001561_1.png,34 5 43 15
001818_1.png,102 51 115 61
008521_1.png,22 68 34 80
007545_1.png,20 46 25 51
004157_1.png,63 19 73 31
004664_1.png,5 60 15 70
008018_1.png,103 45 110 55
001802_1.png,80 4 92 17
000326_1.png,104 113 114 123
005192_1.png,113 116 117 120
002653_1.png,86 105 96 116
003561_1.png,44 82 48 87
002067_1.png,31 84 36 89
006168_1.png,106 29 117 38
009334_1.png,5 109 15 119
002510_1.png,96 77 105 87
009989_1.png,62 123 68 127;2 30 6 34;79 24 83 28
008730_1.png,84 87 89 92
003196_1.png,102 36 112 46
009072_1.png,55 41 64 48
003702_1.png,30 112 43 124
004772_1.png,109 56 116 64
000738_1.png,37 6 44 14
000777_1.png,86 114 95 123
002071_1.png,111 16 122 29
004667_1.png,115 69 121 74
003887_1.png,32 110 41 118
005397_1.png,71 113 81 123
000785_1.png,46 107 56 114
003368_1.png,73 56 82 64
007112_1.png,11 104 18 112
002998_1.png,63 86 70 93
001766_1.png,80 39 88 51
002839_1.png,13 8 25 17
004931_1.png,101 8 105 12
002160_1.png,113 10 118 15
001532_1.png,69 103 79 114
004323_1.png,39 109 43 113
007393_1.png,115 92 121 97
006358_1.png,88 3 97 17
009729_1.png,14 62 21 68
008750_1.png,22 73 38 87
002261_1.png,36 35 42 43
004738_1.png,31 112 41 124
005038_1.png,85 6 94 14
006556_1.png,39 50 53 63
004166_1.png,109 61 117 69
004302_1.png,109 9 122 22
004886_1.png,111 83 117 92
004792_1.png,8 116 12 120
001001_1.png,111 52 116 57
009715_1.png,93 79 99 85
007520_1.png,66 99 73 107
006826_1.png,28 30 38 40
009856_1.png,19 12 26 19
009237_1.png,44 85 53 93
001730_1.png,22 115 27 121
002846_1.png,91 17 105 33
004762_1.png,71 116 76 120
002501_1.png,84 71 89 79
008818_1.png,30 77 39 89
007639_1.png,23 112 28 116
005049_1.png,3 108 17 121
004336_1.png,84 41 89 46
000701_1.png,32 11 37 19
006492_1.png,36 7 42 13
004124_1.png,46 90 51 95
008147_1.png,65 7 74 16
006297_1.png,94 5 105 15
001661_1.png,40 11 44 16
007202_1.png,108 53 116 60
000388_1.png,7 76 13 81
001140_1.png,66 5 73 15
003363_1.png,25 13 36 24
002618_1.png,94 92 104 101
007152_1.png,21 107 30 116
003550_1.png,66 101 78 115
002791_1.png,47 20 54 30
006374_1.png,110 29 116 35
002234_1.png,63 64 72 76
006044_1.png,7 80 13 86
006957_1.png,116 27 120 31
006328_1.png,24 69 38 82
003715_1.png,105 43 113 50
005540_1.png,6 96 14 106
009209_1.png,20 17 30 29
003859_1.png,36 45 45 55
007083_1.png,64 108 71 115
006517_1.png,44 77 49 82
002790_1.png,92 100 100 114
007289_1.png,51 27 59 33
002733_1.png,99 7 106 13
007432_1.png,108 77 116 87
009965_1.png,4 113 8 115;90 97 96 105;74 56 80 64
006417_1.png,8 44 12 49
006614_1.png,7 102 13 108
007610_1.png,114 109 121 117
009145_1.png,63 18 69 23
006086_1.png,95 98 105 108
002009_1.png,101 96 109 104
004661_1.png,68 32 82 46
000198_1.png,8 109 15 116
001631_1.png,69 46 76 53
000339_1.png,95 116 99 120
007496_1.png,45 115 52 121
006680_1.png,114 103 122 115
004617_1.png,61 109 71 119
004186_1.png,113 15 123 23
003584_1.png,48 94 57 103
004107_1.png,12 6 22 14
003977_1.png,69 21 77 30
000619_1.png,71 42 80 57
009909_1.png,20 35 24 39;72 22 76 26;25 0 29 3
007084_1.png,81 77 91 86
005667_1.png,27 29 32 33
005824_1.png,53 89 62 99
007372_1.png,101 11 110 23
009810_1.png,79 71 90 86
001775_1.png,62 26 78 42
006428_1.png,100 8 104 12
009819_1.png,98 54 108 63
001412_1.png,62 73 72 83
005114_1.png,22 104 31 112
007726_1.png,28 87 42 103
006309_1.png,106 12 111 18
009635_1.png,10 57 16 62
009506_1.png,57 27 67 40
002457_1.png,73 27 77 31
009428_1.png,57 23 64 29
004964_1.png,73 55 80 64
001382_1.png,26 70 30 76
003443_1.png,115 13 121 19
002835_1.png,47 108 58 118
008277_1.png,8 17 12 21
000323_1.png,77 49 85 60
009223_1.png,107 47 112 51
002128_1.png,6 35 14 43
005319_1.png,98 55 103 60
005243_1.png,17 29 30 43
003710_1.png,54 25 63 38
002966_1.png,16 113 23 123
001115_1.png,112 116 118 120
001085_1.png,73 113 78 118
002081_1.png,98 7 106 13
009703_1.png,13 59 23 68
008311_1.png,116 13 120 19
008778_1.png,14 13 22 23
008675_1.png,113 12 123 21
006529_1.png,93 77 102 85
008425_1.png,28 25 35 32
006689_1.png,90 7 95 14
000654_1.png,7 90 13 97
009229_1.png,47 47 51 51
000696_1.png,25 71 33 78
000931_1.png,77 59 85 66
009962_1.png,110 75 114 79;119 37 125 41;20 5 26 13
009458_1.png,98 40 114 55
009025_1.png,33 7 40 13
009682_1.png,26 66 35 75
001950_1.png,115 7 121 13
003469_1.png,90 5 106 15
002690_1.png,57 114 63 119
001962_1.png,102 113 107 118
007059_1.png,20 61 27 68
006604_1.png,94 76 98 80
006274_1.png,74 94 84 104
002962_1.png,66 92 71 96
003140_1.png,100 7 108 13
006943_1.png,82 52 93 65
004704_1.png,17 10 21 14
002334_1.png,89 10 94 15
003371_1.png,86 32 96 40
008468_1.png,26 115 34 121
001146_1.png,77 38 89 48
002322_1.png,109 7 114 13
006644_1.png,76 46 88 53
001226_1.png,17 101 26 111
000105_1.png,32 85 38 91
008531_1.png,81 42 88 48
008704_1.png,70 56 79 65
001476_1.png,107 54 123 66
007819_1.png,4 3 16 17
007835_1.png,114 12 122 20
007683_1.png,78 53 87 61
009746_1.png,60 7 66 13
008210_1.png,102 116 107 120
003723_1.png,60 74 69 86
009270_1.png,108 110 114 116
002646_1.png,96 60 103 66
000603_1.png,5 90 15 101
009882_1.png,44 21 54 29
005718_1.png,92 59 100 71
006355_1.png,23 110 30 116
001083_1.png,31 4 41 16
001357_1.png,64 53 72 61
009865_1.png,36 27 46 36
002014_1.png,45 56 57 69
009210_1.png,73 103 78 108
008604_1.png,61 72 68 79
009099_1.png,57 65 66 74
007068_1.png,6 30 17 43
008040_1.png,102 21 107 26
001038_1.png,21 44 25 48
001319_1.png,114 113 122 123
007468_1.png,20 5 29 15
004204_1.png,56 9 67 23
006787_1.png,7 114 13 122
006984_1.png,61 45 70 54
008814_1.png,52 91 58 99
003999_1.png,83 43 93 54
000094_1.png,115 93 121 100
006513_1.png,82 112 96 124
005506_1.png,49 68 65 78
005293_1.png,14 113 20 121
001803_1.png,37 7 42 13
004097_1.png,85 68 96 80
009256_1.png,96 7 103 13
003848_1.png,4 34 16 48
005078_1.png,112 35 123 44
007412_1.png,35 74 40 78
005430_1.png,43 95 53 104
008351_1.png,6 26 14 32
006052_1.png,81 12 87 18
007064_1.png,53 106 63 115
004516_1.png,6 33 14 39
009211_1.png,67 8 78 17
001519_1.png,51 35 56 40
004405_1.png,56 6 66 17
000048_1.png,16 80 28 92
006230_1.png,10 28 17 37
005792_1.png,111 103 115 108
005106_1.png,70 33 79 42
008629_1.png,61 7 69 16
009488_1.png,79 83 85 87
004442_1.png,45 82 49 86
004159_1.png,24 8 31 14
004313_1.png,43 68 47 72
008406_1.png,18 101 26 111
001975_1.png,51 116 55 120
005830_1.png,72 61 76 66
006383_1.png,82 83 87 88
001392_1.png,87 37 98 48
008211_1.png,24 108 28 112
002125_1.png,6 49 14 59
003914_1.png,43 93 48 97
006756_1.png,116 67 120 72
005379_1.png,69 8 73 12
004122_1.png,5 111 15 119
007714_1.png,54 10 64 18
001831_1.png,96 114 102 122
001907_1.png,113 83 123 93
004614_1.png,84 20 92 29
007831_1.png,13 115 19 121
001759_1.png,93 65 97 69
005109_1.png,73 110 79 114
006226_1.png,113 66 122 72
001149_1.png,116 116 120 120
007987_1.png,91 85 96 90
009793_1.png,69 94 75 103
005457_1.png,5 106 15 115
007192_1.png,5 8 17 17
007809_1.png,105 116 109 120
003704_1.png,65 110 78 124
007060_1.png,66 115 72 121
009098_1.png,5 62 15 69
004599_1.png,113 61 123 75
008437_1.png,42 99 54 111
004325_1.png,6 38 14 45
002968_1.png,67 81 81 92
005915_1.png,96 57 101 62
000290_1.png,79 70 84 75
007458_1.png,48 8 52 12
008940_1.png,63 45 72 53
004100_1.png,5 36 15 51
000519_1.png,104 47 111 53
005085_1.png,63 74 69 79
005742_1.png,43 54 48 60
001316_1.png,58 89 69 104
003847_1.png,62 100 71 111
000472_1.png,91 25 95 29
004976_1.png,5 102 15 110
006344_1.png,23 104 34 116
001460_1.png,25 29 38 43
002136_1.png,47 22 54 29
000249_1.png,35 107 41 113
000930_1.png,8 112 15 120
